session_id,date_time,source_ip,source_port,destination_ip,destination_port,bytes,packages_count
1.1466758487081756e+16,2022-04-20 15:21:39.279,10.253.204.59,3000,10.249.20.151,57892,88,4
1.1466758487081756e+16,2022-04-20 15:21:39.289,10.253.204.59,3000,10.249.20.151,57893,88,4
1.1466758487081756e+16,2022-04-20 15:22:00.835,10.253.204.59,3000,10.249.20.151,57896,68,3
1.1466758487081756e+16,2022-04-20 15:22:00.847,10.253.204.59,3000,10.249.20.151,57897,88,4
1.1466758487081756e+16,2022-04-20 15:22:08.943,10.253.204.59,3001,10.249.20.151,57898,217,3
1.1466758487081756e+16,2022-04-20 15:22:39.301,10.253.204.59,3000,10.249.20.151,57902,88,4
1.1466758487081756e+16,2022-04-20 15:22:39.311,10.253.204.59,3000,10.249.20.151,57903,88,4
1.1466758487081756e+16,2022-04-20 15:23:00.213,10.253.204.59,3000,10.249.20.151,57906,68,3
1.1466758487081756e+16,2022-04-20 15:23:00.237,10.253.204.59,3000,10.249.20.151,57907,88,4
1.1466758487081756e+16,2022-04-20 15:23:39.311,10.253.204.59,3000,10.249.20.151,57912,88,4
1.1466758487081756e+16,2022-04-20 15:23:49.199,10.253.204.59,3001,10.249.20.151,57898,40,2
1.1466758487081756e+16,2022-04-20 15:24:00.837,10.253.204.59,3000,10.249.20.151,57915,88,4
1.1466758487081756e+16,2022-04-20 15:24:00.850,10.253.204.59,3000,10.249.20.151,57916,88,4
1.1466758487081756e+16,2022-04-20 15:24:44.328,10.253.204.59,3000,10.249.20.151,57923,88,4
1.1466758487081756e+16,2022-04-20 15:24:44.337,10.253.204.59,3000,10.249.20.151,57924,88,4
1.1466758487081756e+16,2022-04-20 15:25:00.260,10.253.204.59,3000,10.249.20.151,57928,68,3
1.1466758487081756e+16,2022-04-20 15:25:00.270,10.253.204.59,3000,10.249.20.151,57929,68,3
1.1466758487081756e+16,2022-04-20 15:25:44.344,10.253.204.59,3000,10.249.20.151,57934,88,4
1.1466758487081756e+16,2022-04-20 15:25:44.354,10.253.204.59,3000,10.249.20.151,57935,88,4
1.1466758487081756e+16,2022-04-20 15:26:00.115,10.253.204.59,3000,10.249.20.151,57939,88,4
1.1466758487081756e+16,2022-04-20 15:26:00.199,10.253.204.59,3000,10.249.20.151,57940,28,1
1.1466758487081756e+16,2022-04-20 15:26:44.361,10.253.204.59,3000,10.249.20.151,57947,68,3
1.1466758487081756e+16,2022-04-20 15:26:44.371,10.253.204.59,3000,10.249.20.151,57948,68,3
1.1466758487081756e+16,2022-04-20 15:27:44.377,10.253.204.59,3000,10.249.20.151,57955,68,3
1.1466758487081756e+16,2022-04-20 15:27:44.387,10.253.204.59,3000,10.249.20.151,57956,88,4
1.1466758487081756e+16,2022-04-20 15:28:00.216,10.253.204.59,3000,10.249.20.151,57959,68,3
1.1466758487081756e+16,2022-04-20 15:28:00.227,10.253.204.59,3000,10.249.20.151,57960,88,4
1.1466758487081756e+16,2022-04-20 15:28:44.394,10.253.204.59,3000,10.249.20.151,57964,88,4
1.1466758487081756e+16,2022-04-20 15:28:44.404,10.253.204.59,3000,10.249.20.151,57965,88,4
1.1466758487081756e+16,2022-04-20 15:29:44.410,10.253.204.59,3000,10.249.20.151,57969,88,4
1.1466758487081756e+16,2022-04-20 15:29:44.420,10.253.204.59,3000,10.249.20.151,57970,88,4
1.1466758487081756e+16,2022-04-20 15:30:00.248,10.253.204.59,3000,10.249.20.151,57971,88,4
1.1466758487081756e+16,2022-04-20 15:30:44.426,10.253.204.59,3000,10.249.20.151,57975,88,4
1.1466758487081756e+16,2022-04-20 15:30:44.443,10.253.204.59,3000,10.249.20.151,57976,68,3
1.1466758487081756e+16,2022-04-20 15:31:00.096,10.253.204.59,3000,10.249.20.151,57979,68,3
1.1466758487081756e+16,2022-04-20 15:31:02.108,10.253.204.59,3000,10.249.20.151,57980,88,4
1.1466758487081756e+16,2022-04-20 15:31:16.027,10.253.204.59,3001,10.249.20.151,57982,217,3
1.1466758487081756e+16,2022-04-20 15:31:44.441,10.253.204.59,3000,10.249.20.151,57984,68,3
1.1466758487081756e+16,2022-04-20 15:31:44.452,10.253.204.59,3000,10.249.20.151,57985,68,3
1.1466758487081756e+16,2022-04-20 15:32:00.828,10.253.204.59,3000,10.249.20.151,57988,88,4
1.1466758487081756e+16,2022-04-20 15:32:00.838,10.253.204.59,3000,10.249.20.151,57989,88,4
1.1466758487081756e+16,2022-04-20 15:32:44.458,10.253.204.59,3000,10.249.20.151,57993,88,4
1.1466758487081756e+16,2022-04-20 15:32:56.063,10.253.204.59,3001,10.249.20.151,57982,40,2
1.1466758487081756e+16,2022-04-20 15:33:05.126,10.253.204.59,3000,10.249.20.151,57995,68,3
1.1466758487081756e+16,2022-04-20 15:33:06.136,10.253.204.59,3000,10.249.20.151,57996,68,3
1.1466758487081756e+16,2022-04-20 15:33:49.474,10.253.204.59,3000,10.249.20.151,58001,88,4
1.1466758487081756e+16,2022-04-20 15:34:00.830,10.253.204.59,3000,10.249.20.151,58003,88,4
1.1466758487081756e+16,2022-04-20 15:34:00.840,10.253.204.59,3000,10.249.20.151,58004,88,4
1.1466758487081756e+16,2022-04-20 15:34:54.490,10.253.204.59,3000,10.249.20.151,58007,88,4
1.1466758487081756e+16,2022-04-20 15:35:06.158,10.253.204.59,3000,10.249.20.151,58008,68,3
1.1466758487081756e+16,2022-04-20 15:35:06.168,10.253.204.59,3000,10.249.20.151,58009,68,3
1.1466758487081756e+16,2022-04-20 15:35:59.506,10.253.204.59,3000,10.249.20.151,58012,108,5
1.1466758487081756e+16,2022-04-20 15:37:04.520,10.253.204.59,3000,10.249.20.151,58013,68,3
1.1466758487081756e+16,2022-04-20 15:37:04.530,10.253.204.59,3000,10.249.20.151,58014,68,3
1.1466758487081756e+16,2022-04-20 15:38:00.818,10.253.204.59,3000,10.249.20.151,58015,68,3
1.1466758487081756e+16,2022-04-20 15:38:00.828,10.253.204.59,3000,10.249.20.151,58016,68,3
1.1466758487081756e+16,2022-04-20 15:38:04.521,10.253.204.59,3000,10.249.20.151,58017,88,4
1.1466758487081756e+16,2022-04-20 15:38:04.532,10.253.204.59,3000,10.249.20.151,58018,88,4
1.1466758487081756e+16,2022-04-20 15:39:04.537,10.253.204.59,3000,10.249.20.151,58022,68,3
1.1466758487081756e+16,2022-04-20 15:39:04.548,10.253.204.59,3000,10.249.20.151,58023,88,4
1.1466758487081756e+16,2022-04-20 15:40:00.820,10.253.204.59,3000,10.249.20.151,58029,68,3
1.1466758487081756e+16,2022-04-20 15:40:00.830,10.253.204.59,3000,10.249.20.151,58030,88,4
1.1466758487081756e+16,2022-04-20 15:40:04.561,10.253.204.59,3000,10.249.20.151,58031,88,4
1.1466758487081756e+16,2022-04-20 15:40:04.574,10.253.204.59,3000,10.249.20.151,58032,88,4
1.1466758487081756e+16,2022-04-20 15:40:22.876,10.253.204.59,3001,10.249.20.151,58035,217,3
1.1466758487081756e+16,2022-04-20 15:41:00.093,10.253.204.59,3000,10.249.20.151,58040,68,3
1.1466758487081756e+16,2022-04-20 15:41:00.149,10.253.204.59,3000,10.249.20.151,58041,48,2
1.1466758487081756e+16,2022-04-20 15:41:04.569,10.253.204.59,3000,10.249.20.151,58044,68,3
1.1466758487081756e+16,2022-04-20 15:41:04.579,10.253.204.59,3000,10.249.20.151,58045,68,3
1.1466758487081756e+16,2022-04-20 15:42:00.821,10.253.204.59,3000,10.249.20.151,58052,88,4
1.1466758487081756e+16,2022-04-20 15:42:00.831,10.253.204.59,3000,10.249.20.151,58053,88,4
1.1466758487081756e+16,2022-04-20 15:42:02.882,10.253.204.59,3001,10.249.20.151,58035,40,2
1.1466758487081756e+16,2022-04-20 15:42:04.586,10.253.204.59,3000,10.249.20.151,58054,88,4
1.1466758487081756e+16,2022-04-20 15:42:04.596,10.253.204.59,3000,10.249.20.151,58055,88,4
1.1466758487081756e+16,2022-04-20 15:43:03.152,10.253.204.59,3000,10.249.20.151,58063,88,4
1.1466758487081756e+16,2022-04-20 15:44:00.812,10.253.204.59,3000,10.249.20.151,58069,108,5
1.1466758487081756e+16,2022-04-20 15:44:08.168,10.253.204.59,3000,10.249.20.151,58070,88,4
1.1466758487081756e+16,2022-04-20 15:44:08.180,10.253.204.59,3000,10.249.20.151,58071,88,4
1.1466758487081756e+16,2022-04-20 15:45:08.172,10.253.204.59,3000,10.249.20.151,58076,88,4
1.1466758487081756e+16,2022-04-20 15:46:00.085,10.253.204.59,3000,10.249.20.151,58082,88,4
1.1466758487081756e+16,2022-04-20 15:46:05.094,10.253.204.59,3000,10.249.20.151,58083,68,3
1.1466758487081756e+16,2022-04-20 15:46:07.105,10.253.204.59,3000,10.249.20.151,58084,88,4
1.1466758487081756e+16,2022-04-20 15:46:13.185,10.253.204.59,3000,10.249.20.151,58085,88,4
1.1466758487081756e+16,2022-04-20 15:46:13.195,10.253.204.59,3000,10.249.20.151,58086,88,4
1.1466758487081756e+16,2022-04-20 15:47:13.203,10.253.204.59,3000,10.249.20.151,58091,88,4
1.1466758487081756e+16,2022-04-20 15:48:00.816,10.253.204.59,3000,10.249.20.151,58095,88,4
1.1466758487081756e+16,2022-04-20 15:48:00.827,10.253.204.59,3000,10.249.20.151,58096,88,4
1.1466758487081756e+16,2022-04-20 15:48:05.097,10.253.204.59,3000,10.249.20.151,58098,88,4
1.1466758487081756e+16,2022-04-20 15:48:05.115,10.253.204.59,3000,10.249.20.151,58099,88,4
1.1466758487081756e+16,2022-04-20 15:48:18.217,10.253.204.59,3000,10.249.20.151,58100,108,5
1.1466758487081756e+16,2022-04-20 15:49:23.233,10.253.204.59,3000,10.249.20.151,58117,68,3
1.1466758487081756e+16,2022-04-20 15:49:23.244,10.253.204.59,3000,10.249.20.151,58118,68,3
1.1466758487081756e+16,2022-04-20 15:49:29.731,10.253.204.59,3001,10.249.20.151,58120,217,3
1.1466758487081756e+16,2022-04-20 15:50:00.802,10.253.204.59,3000,10.249.20.151,58122,88,4
1.1466758487081756e+16,2022-04-20 15:50:23.250,10.253.204.59,3000,10.249.20.151,58124,68,3
1.1466758487081756e+16,2022-04-20 15:50:23.260,10.253.204.59,3000,10.249.20.151,58125,68,3
1.1466758487081756e+16,2022-04-20 15:51:00.119,10.253.204.59,3000,10.249.20.151,58129,28,1
1.1466758487081756e+16,2022-04-20 15:51:04.155,10.253.204.59,3000,10.249.20.151,58131,88,4
1.1466758487081756e+16,2022-04-20 15:51:04.192,10.253.204.59,3000,10.249.20.151,58132,88,4
1.1466758487081756e+16,2022-04-20 15:51:09.753,10.253.204.59,3001,10.249.20.151,58120,40,2
1.1466758487081756e+16,2022-04-20 15:51:23.266,10.253.204.59,3000,10.249.20.151,58134,68,3
1.1466758487081756e+16,2022-04-20 15:51:23.276,10.253.204.59,3000,10.249.20.151,58135,68,3
1.1466758487081756e+16,2022-04-20 15:52:00.804,10.253.204.59,3000,10.249.20.151,58138,88,4
1.1466758487081756e+16,2022-04-20 15:52:00.815,10.253.204.59,3000,10.249.20.151,58139,68,3
1.1466758487081756e+16,2022-04-20 15:52:23.282,10.253.204.59,3000,10.249.20.151,58142,88,4
1.1466758487081756e+16,2022-04-20 15:52:23.292,10.253.204.59,3000,10.249.20.151,58143,88,4
1.1466758487081756e+16,2022-04-20 15:53:00.206,10.253.204.59,3000,10.249.20.151,58147,88,4
1.1466758487081756e+16,2022-04-20 15:53:00.256,10.253.204.59,3000,10.249.20.151,58148,28,1
1.1466758487081756e+16,2022-04-20 15:53:23.298,10.253.204.59,3000,10.249.20.151,58150,88,4
1.1466758487081756e+16,2022-04-20 15:53:23.308,10.253.204.59,3000,10.249.20.151,58151,88,4
1.1466758487081756e+16,2022-04-20 15:54:00.807,10.253.204.59,3000,10.249.20.151,58153,88,4
1.1466758487081756e+16,2022-04-20 15:54:00.816,10.253.204.59,3000,10.249.20.151,58154,88,4
1.1466758487081756e+16,2022-04-20 15:54:23.315,10.253.204.59,3000,10.249.20.151,58156,68,3
1.1466758487081756e+16,2022-04-20 15:54:23.325,10.253.204.59,3000,10.249.20.151,58157,68,3
1.1466758487081756e+16,2022-04-20 15:55:00.262,10.253.204.59,3000,10.249.20.151,58161,68,3
1.1466758487081756e+16,2022-04-20 15:55:00.277,10.253.204.59,3000,10.249.20.151,58162,88,4
1.1466758487081756e+16,2022-04-20 15:55:23.331,10.253.204.59,3000,10.249.20.151,58165,88,4
1.1466758487081756e+16,2022-04-20 15:55:23.341,10.253.204.59,3000,10.249.20.151,58166,88,4
1.1466758487081756e+16,2022-04-20 15:56:00.093,10.253.204.59,3000,10.249.20.151,58171,68,3
1.1466758487081756e+16,2022-04-20 15:56:04.106,10.253.204.59,3000,10.249.20.151,58172,108,5
1.1466758487081756e+16,2022-04-20 15:56:23.348,10.253.204.59,3000,10.249.20.151,58175,68,3
1.1466758487081756e+16,2022-04-20 15:56:23.359,10.253.204.59,3000,10.249.20.151,58176,68,3
1.1466758487081756e+16,2022-04-20 15:57:23.365,10.253.204.59,3000,10.249.20.151,58181,88,4
1.1466758487081756e+16,2022-04-20 15:57:23.376,10.253.204.59,3000,10.249.20.151,58182,88,4
1.1466758487081756e+16,2022-04-20 15:58:00.794,10.253.204.59,3000,10.249.20.151,58186,88,4
1.1466758487081756e+16,2022-04-20 15:58:00.804,10.253.204.59,3000,10.249.20.151,58187,88,4
1.1466758487081756e+16,2022-04-20 15:58:05.109,10.253.204.59,3000,10.249.20.151,58188,88,4
1.1466758487081756e+16,2022-04-20 15:58:05.130,10.253.204.59,3000,10.249.20.151,58189,88,4
1.1466758487081756e+16,2022-04-20 15:58:23.381,10.253.204.59,3000,10.249.20.151,58191,88,4
1.1466758487081756e+16,2022-04-20 15:58:23.391,10.253.204.59,3000,10.249.20.151,58192,88,4
1.1466758487081756e+16,2022-04-20 15:58:36.581,10.253.204.59,3001,10.249.20.151,58194,217,3
1.1466758487081756e+16,2022-04-20 15:59:23.397,10.253.204.59,3000,10.249.20.151,58197,68,3
1.1466758487081756e+16,2022-04-20 15:59:23.407,10.253.204.59,3000,10.249.20.151,58198,68,3
1.1466758487081756e+16,2022-04-20 16:00:00.794,10.253.204.59,3000,10.249.20.151,58201,68,3
1.1466758487081756e+16,2022-04-20 16:00:00.804,10.253.204.59,3000,10.249.20.151,58202,88,4
1.1466758487081756e+16,2022-04-20 16:00:05.154,10.253.204.59,3000,10.249.20.151,58203,68,3
1.1466758487081756e+16,2022-04-20 16:00:05.164,10.253.204.59,3000,10.249.20.151,58204,68,3
1.1466758487081756e+16,2022-04-20 16:00:16.603,10.253.204.59,3001,10.249.20.151,58194,40,2
1.1466758487081756e+16,2022-04-20 16:00:23.414,10.253.204.59,3000,10.249.20.151,58206,88,4
1.1466758487081756e+16,2022-04-20 16:00:23.424,10.253.204.59,3000,10.249.20.151,58207,88,4
1.1466758487081756e+16,2022-04-20 16:01:00.073,10.253.204.59,3000,10.249.20.151,58212,68,3
1.1466758487081756e+16,2022-04-20 16:01:04.093,10.253.204.59,3000,10.249.20.151,58213,48,2
1.1466758487081756e+16,2022-04-20 16:01:05.408,10.253.204.59,3000,10.249.20.151,58213,20,1
1.1466758487081756e+16,2022-04-20 16:01:23.433,10.253.204.59,3000,10.249.20.151,58218,88,4
1.1466758487081756e+16,2022-04-20 16:01:23.443,10.253.204.59,3000,10.249.20.151,58219,88,4
1.1466758487081756e+16,2022-04-20 16:02:00.784,10.253.204.59,3000,10.249.20.151,58221,88,4
1.1466758487081756e+16,2022-04-20 16:02:23.450,10.253.204.59,3000,10.249.20.151,58222,68,3
1.1466758487081756e+16,2022-04-20 16:02:23.465,10.253.204.59,3000,10.249.20.151,58223,88,4
1.1466758487081756e+16,2022-04-20 16:03:05.102,10.253.204.59,3000,10.249.20.151,58226,68,3
1.1466758487081756e+16,2022-04-20 16:03:23.466,10.253.204.59,3000,10.249.20.151,58230,88,4
1.1466758487081756e+16,2022-04-20 16:04:00.787,10.253.204.59,3000,10.249.20.151,58235,68,3
1.1466758487081756e+16,2022-04-20 16:04:06.700,10.253.204.59,3000,10.249.20.151,58235,20,1
1.1466758487081756e+16,2022-04-20 16:04:28.482,10.253.204.59,3000,10.249.20.151,58237,88,4
1.1466758487081756e+16,2022-04-20 16:04:28.492,10.253.204.59,3000,10.249.20.151,58238,88,4
1.148009655581387e+16,2022-04-20 15:15:43.907,10.177.2.22,52136,10.253.192.100,80,80,3
1.148009655581387e+16,2022-04-20 15:15:48.211,10.177.2.22,52137,10.253.192.100,80,498,5
1.148009655581387e+16,2022-04-20 15:15:48.560,10.177.2.22,52138,10.253.192.100,80,3201,7
1.148009655581387e+16,2022-04-20 15:15:52.609,10.177.2.22,52141,10.253.192.100,80,80,3
1.148009655581387e+16,2022-04-20 15:15:55.746,10.177.2.22,52137,10.253.192.100,80,430,3
1.148009655581387e+16,2022-04-20 15:15:55.755,10.177.2.22,52142,10.253.192.100,80,3217,7
1.1493020438664306e+16,2022-04-20 15:06:09.797,10.253.192.15,10123,10.162.108.185,49441,20,1
1.1493020438664306e+16,2022-04-20 15:21:10.323,10.253.192.15,10123,10.162.108.185,49441,20,1
1.1493020438664306e+16,2022-04-20 15:36:10.848,10.253.192.15,10123,10.162.108.185,49441,20,1
1.1493020438664306e+16,2022-04-20 15:40:34.076,10.253.192.15,80,10.162.108.185,58902,489,7
1.1493020438664306e+16,2022-04-20 15:43:35.037,10.253.192.15,80,10.162.108.185,58979,6550,11
1.1493020438664306e+16,2022-04-20 15:51:11.359,10.253.192.15,10123,10.162.108.185,49441,20,1
1.1518873275971548e+16,2022-04-20 15:15:41.727,10.118.52.89,53144,10.253.192.44,10123,233,1
1.1518873275971548e+16,2022-04-20 15:30:42.245,10.118.52.89,53144,10.253.192.44,10123,233,1
1.1518873275971548e+16,2022-04-20 15:36:03.603,10.118.52.89,51925,10.253.192.44,80,3290,6
1.1518873275971548e+16,2022-04-20 15:37:03.844,10.118.52.89,51925,10.253.192.44,80,20,1
1.1518873275971548e+16,2022-04-20 15:40:51.201,10.118.52.89,52037,10.253.192.44,80,11384,16
1.1518873275971548e+16,2022-04-20 15:45:42.757,10.118.52.89,53144,10.253.192.44,10123,233,1
1.1518873275971548e+16,2022-04-20 16:00:43.256,10.118.52.89,53144,10.253.192.44,10123,233,1
1.1534167019127596e+16,2022-04-20 15:03:19.024,10.253.204.59,3001,10.143.157.79,51062,40,2
1.1534167019127596e+16,2022-04-20 15:04:22.669,10.253.204.59,3000,10.143.157.79,51071,8088,12
1.1534167019127596e+16,2022-04-20 15:06:01.048,10.253.204.59,3000,10.143.157.79,51076,88,4
1.1534167019127596e+16,2022-04-20 15:06:01.137,10.253.204.59,3000,10.143.157.79,51077,88,4
1.1534167019127596e+16,2022-04-20 15:06:07.839,10.253.204.59,3000,10.143.157.79,51071,3124,5
1.1534167019127596e+16,2022-04-20 15:07:02.194,10.253.204.59,3000,10.143.157.79,51071,3084,3
1.1534167019127596e+16,2022-04-20 15:07:15.048,10.253.204.59,3001,10.143.157.79,51078,225,5
1.1534167019127596e+16,2022-04-20 15:08:22.748,10.253.204.59,3000,10.143.157.79,51071,3169,6
1.1534167019127596e+16,2022-04-20 15:08:23.725,10.253.204.59,3001,10.143.157.79,51078,358,3
1.1534167019127596e+16,2022-04-20 15:10:04.768,10.253.204.59,3001,10.143.157.79,51078,40,2
1.1534167019127596e+16,2022-04-20 15:10:22.737,10.253.204.59,3000,10.143.157.79,51087,88,4
1.1534167019127596e+16,2022-04-20 15:10:22.737,10.253.204.59,3000,10.143.157.79,51071,40,2
1.1534167019127596e+16,2022-04-20 15:10:22.929,10.253.204.59,3000,10.143.157.79,51088,68,3
1.1534167019127596e+16,2022-04-20 15:11:00.487,10.253.204.59,3000,10.143.157.79,51092,88,4
1.1534167019127596e+16,2022-04-20 15:11:00.818,10.253.204.59,3000,10.143.157.79,51093,88,4
1.1534167019127596e+16,2022-04-20 15:12:22.844,10.253.204.59,3000,10.143.157.79,51095,88,4
1.1534167019127596e+16,2022-04-20 15:12:23.160,10.253.204.59,3000,10.143.157.79,51096,88,4
1.1534167019127596e+16,2022-04-20 15:12:51.383,10.253.204.59,3001,10.143.157.79,51097,225,5
1.1534167019127596e+16,2022-04-20 15:14:22.534,10.253.204.59,3000,10.143.157.79,51098,68,3
1.1534167019127596e+16,2022-04-20 15:14:22.643,10.253.204.59,3000,10.143.157.79,51099,68,3
1.1534167019127596e+16,2022-04-20 15:14:31.869,10.253.204.59,3001,10.143.157.79,51097,40,2
1.1534167019127596e+16,2022-04-20 15:14:41.025,10.253.204.59,3000,10.143.157.79,51098,3951,5
1.1534167019127596e+16,2022-04-20 15:14:42.887,10.253.204.59,3000,10.143.157.79,51099,7206,6
1.1534167019127596e+16,2022-04-20 15:15:59.564,10.253.204.59,3000,10.143.157.79,51098,5904,6
1.1534167019127596e+16,2022-04-20 15:16:22.608,10.253.204.59,3000,10.143.157.79,51099,1452,3
1.1534167019127596e+16,2022-04-20 15:16:35.866,10.253.204.59,3001,10.143.157.79,51128,225,5
1.1534167019127596e+16,2022-04-20 15:16:45.010,10.253.204.59,3001,10.143.157.79,51128,189,2
1.1534167019127596e+16,2022-04-20 15:18:22.573,10.253.204.59,3000,10.143.157.79,51099,80,4
1.1534167019127596e+16,2022-04-20 15:18:22.573,10.253.204.59,3000,10.143.157.79,51098,40,2
1.1534167019127596e+16,2022-04-20 15:18:25.058,10.253.204.59,3001,10.143.157.79,51128,40,2
1.1534167019127596e+16,2022-04-20 15:20:22.538,10.253.204.59,3000,10.143.157.79,51134,68,3
1.1534167019127596e+16,2022-04-20 15:20:57.380,10.253.204.59,3000,10.143.157.79,51134,3012,3
1.1534167019127596e+16,2022-04-20 15:22:11.973,10.253.204.59,3001,10.143.157.79,51136,225,5
1.1534167019127596e+16,2022-04-20 15:22:22.503,10.253.204.59,3000,10.143.157.79,51134,3180,6
1.1534167019127596e+16,2022-04-20 15:23:52.066,10.253.204.59,3001,10.143.157.79,51136,40,2
1.1534167019127596e+16,2022-04-20 15:24:22.379,10.253.204.59,3000,10.143.157.79,51148,88,4
1.1534167019127596e+16,2022-04-20 15:24:22.425,10.253.204.59,3000,10.143.157.79,51149,88,4
1.1534167019127596e+16,2022-04-20 15:24:22.473,10.253.204.59,3000,10.143.157.79,51150,88,4
1.1534167019127596e+16,2022-04-20 15:24:22.518,10.253.204.59,3000,10.143.157.79,51151,88,4
1.1534167019127596e+16,2022-04-20 15:25:05.439,10.253.204.59,3001,10.143.157.79,51154,217,3
1.1534167019127596e+16,2022-04-20 15:25:25.866,10.253.204.59,3000,10.143.157.79,51156,88,4
1.1534167019127596e+16,2022-04-20 15:26:00.292,10.253.204.59,3000,10.143.157.79,51167,28,1
1.1534167019127596e+16,2022-04-20 15:26:22.549,10.253.204.59,3000,10.143.157.79,51171,88,4
1.1534167019127596e+16,2022-04-20 15:26:22.873,10.253.204.59,3000,10.143.157.79,51172,88,4
1.1534167019127596e+16,2022-04-20 15:26:30.993,10.253.204.59,3000,10.143.157.79,51173,88,4
1.1534167019127596e+16,2022-04-20 15:26:31.270,10.253.204.59,3000,10.143.157.79,51174,88,4
1.1534167019127596e+16,2022-04-20 15:26:45.592,10.253.204.59,3001,10.143.157.79,51154,40,2
1.1534167019127596e+16,2022-04-20 15:27:31.439,10.253.204.59,3000,10.143.157.79,51177,88,4
1.1534167019127596e+16,2022-04-20 15:27:31.499,10.253.204.59,3000,10.143.157.79,51178,88,4
1.1534167019127596e+16,2022-04-20 15:28:00.343,10.253.204.59,3000,10.143.157.79,51180,88,4
1.1534167019127596e+16,2022-04-20 15:28:00.390,10.253.204.59,3000,10.143.157.79,51181,88,4
1.1534167019127596e+16,2022-04-20 15:28:22.398,10.253.204.59,3000,10.143.157.79,51182,68,3
1.1534167019127596e+16,2022-04-20 15:28:22.445,10.253.204.59,3000,10.143.157.79,51183,68,3
1.1534167019127596e+16,2022-04-20 15:28:31.578,10.253.204.59,3000,10.143.157.79,51184,68,3
1.1534167019127596e+16,2022-04-20 15:28:31.623,10.253.204.59,3000,10.143.157.79,51185,68,3
1.1534167019127596e+16,2022-04-20 15:29:31.671,10.253.204.59,3000,10.143.157.79,51186,68,3
1.1534167019127596e+16,2022-04-20 15:29:31.717,10.253.204.59,3000,10.143.157.79,51187,88,4
1.1534167019127596e+16,2022-04-20 15:30:00.470,10.253.204.59,3000,10.143.157.79,51189,68,3
1.1534167019127596e+16,2022-04-20 15:30:01.593,10.253.204.59,3000,10.143.157.79,51190,128,6
1.1534167019127596e+16,2022-04-20 15:30:22.470,10.253.204.59,3000,10.143.157.79,51191,88,4
1.1534167019127596e+16,2022-04-20 15:30:22.692,10.253.204.59,3000,10.143.157.79,51192,88,4
1.1534167019127596e+16,2022-04-20 15:30:32.025,10.253.204.59,3000,10.143.157.79,51193,88,4
1.1534167019127596e+16,2022-04-20 15:30:32.513,10.253.204.59,3000,10.143.157.79,51194,88,4
1.1534167019127596e+16,2022-04-20 15:31:00.208,10.253.204.59,3000,10.143.157.79,51196,68,3
1.1534167019127596e+16,2022-04-20 15:31:00.357,10.253.204.59,3000,10.143.157.79,51197,88,4
1.1534167019127596e+16,2022-04-20 15:31:01.624,10.253.204.59,3000,10.143.157.79,51198,88,4
1.1534167019127596e+16,2022-04-20 15:31:32.884,10.253.204.59,3000,10.143.157.79,51200,88,4
1.1534167019127596e+16,2022-04-20 15:31:33.208,10.253.204.59,3000,10.143.157.79,51201,88,4
1.1534167019127596e+16,2022-04-20 15:32:22.491,10.253.204.59,3000,10.143.157.79,51202,88,4
1.1534167019127596e+16,2022-04-20 15:32:22.861,10.253.204.59,3000,10.143.157.79,51203,88,4
1.1534167019127596e+16,2022-04-20 15:32:33.610,10.253.204.59,3000,10.143.157.79,51204,88,4
1.1534167019127596e+16,2022-04-20 15:32:34.189,10.253.204.59,3000,10.143.157.79,51205,88,4
1.1534167019127596e+16,2022-04-20 15:33:00.554,10.253.204.59,3000,10.143.157.79,51207,68,3
1.1534167019127596e+16,2022-04-20 15:33:01.888,10.253.204.59,3000,10.143.157.79,51208,68,3
1.1534167019127596e+16,2022-04-20 15:33:25.943,10.253.204.59,3001,10.143.157.79,51210,217,3
1.1534167019127596e+16,2022-04-20 15:33:34.630,10.253.204.59,3000,10.143.157.79,51211,88,4
1.1534167019127596e+16,2022-04-20 15:33:35.017,10.253.204.59,3000,10.143.157.79,51212,88,4
1.1534167019127596e+16,2022-04-20 15:34:22.314,10.253.204.59,3000,10.143.157.79,51213,48,2
1.1534167019127596e+16,2022-04-20 15:34:27.289,10.253.204.59,3000,10.143.157.79,51213,40,2
1.1534167019127596e+16,2022-04-20 15:34:35.335,10.253.204.59,3000,10.143.157.79,51214,88,4
1.1534167019127596e+16,2022-04-20 15:34:35.505,10.253.204.59,3000,10.143.157.79,51215,88,4
1.1534167019127596e+16,2022-04-20 15:35:02.246,10.253.204.59,3000,10.143.157.79,51216,88,4
1.1534167019127596e+16,2022-04-20 15:35:06.151,10.253.204.59,3001,10.143.157.79,51210,40,2
1.1534167019127596e+16,2022-04-20 15:35:35.681,10.253.204.59,3000,10.143.157.79,51218,68,3
1.1534167019127596e+16,2022-04-20 15:35:35.928,10.253.204.59,3000,10.143.157.79,51219,68,3
1.1534167019127596e+16,2022-04-20 15:36:00.158,10.253.204.59,3000,10.143.157.79,51220,48,2
1.1534167019127596e+16,2022-04-20 15:36:04.246,10.253.204.59,3000,10.143.157.79,51221,28,1
1.1534167019127596e+16,2022-04-20 15:36:22.259,10.253.204.59,3000,10.143.157.79,51222,68,3
1.1534167019127596e+16,2022-04-20 15:36:22.305,10.253.204.59,3000,10.143.157.79,51223,68,3
1.1534167019127596e+16,2022-04-20 15:36:36.009,10.253.204.59,3000,10.143.157.79,51224,88,4
